10M
8012.162000
7508.542000
7008.911000
6993.172000
6969.192000
7495.062000
7187.352000
7109.012000
7047.132000
7049.521000
6946.162000
6966.782000
6984.432000
6988.192000
6987.881000
6978.632000
7006.612000
7095.992000
7143.502000
7021.552000
7064.181000
7068.392000
7069.532000
7043.962000
7056.952000
6993.042000
7041.101000
7064.952000
7911.632000
7183.392000
7063.762000
7028.792000
7012.502000
7028.252000
7021.422000
6986.671000
7030.402000
6924.182000
6939.122000
6916.482000
7101.301000
6938.412000
6989.092000
6934.772000
6957.852000
6910.512000
7039.222000
7009.432000
6962.972000
6949.431000
6992.212000
7044.922000
6975.542000
6980.252000
6984.481000
7081.372000
6994.122000
6953.632000
6996.432000
7035.951000
6972.252000
6993.132000
6995.732000
6953.652000
6991.311000
6954.152000
7465.172000
6928.072000
6941.012000
6902.022000
6988.801000
6926.712000
7064.532000
7198.722000
7196.542000
7009.092000
7076.802000
7022.201000
6993.632000
7011.882000
6972.132000
6963.192000
6957.571000
6927.182000
6970.432000
7018.352000
6973.422000
6990.771000
6945.642000
6934.712000
6950.802000
6987.401000
6960.312000
6945.242000
6967.812000
6986.192000
6977.331000
6975.212000
7087.712000
6933.012000

