10M
222343.068000
222261.909000
222484.158000
222370.168000
221405.109000
222997.518000
221337.488000
222648.789000
222587.038000
222406.549000
221343.128000
222421.008000
221904.508000
222014.998000
222135.698000
222014.538000
221463.938000
221199.238000
221019.238000
220576.008000
222364.428000
221148.608000
220670.518000
221130.608000
220823.898000
221770.109000
223092.048000
221459.768000
221311.868000
221868.089000
221602.298000
221812.878000
221120.828000
222206.669000
221758.758000
221769.648000
221934.168000
222070.879000
222263.528000
222593.338000
222099.068000
221048.598000
221149.788000
221485.178000
221550.638000
221471.069000
222017.148000
221764.648000
226752.660000
215774.996000
223733.179000
225737.999000
223172.318000
222025.268000
221844.868000
221083.058000
221309.018000
221771.798000
221578.908000
224965.009000
221510.258000
222365.218000
222530.219000
221484.808000
221085.428000
221508.208000
222476.328000
221401.189000
221354.228000
225371.159000
224182.279000
225164.189000
222564.759000
222862.008000
221764.348000
221248.338000
220628.968000
221629.438000
221986.298000
223882.069000
222019.058000
221962.279000
223003.988000
222094.219000
221684.938000
222197.228000
223110.768000
222125.358000
222371.138000
222264.549000
221026.628000
221904.788000
222178.748000
222280.219000
220876.068000
222231.278000
221940.338000
221715.299000
222937.428000
221794.379000

