10M
116141.261000
114389.220000
114627.240000
114653.700000
114450.270000
114214.890000
114747.710000
114417.090000
114361.340000
114028.050000
114503.740000
113546.420000
113880.010000
114276.840000
113938.110000
115056.170000
114426.290000
114681.740000
114455.470000
114340.330000
114445.820000
113977.730000
114537.820000
115730.771000
115685.670000
115405.810000
115771.530000
116704.231000
115853.641000
115573.770000
116102.951000
115980.090000
114446.130000
115196.280000
115016.470000
115676.731000
114738.350000
114035.820000
114103.260000
113948.740000
115695.661000
115166.730000
114240.820000
115138.050000
114841.620000
115294.051000
115213.400000
114149.530000
114723.940000
115122.171000
115746.370000
117375.601000
115125.270000
114467.980000
115336.100000
114425.880000
115038.520000
114546.811000
114432.600000
114577.960000
114302.720000
114384.700000
114594.770000
114594.500000
114437.050000
114603.190000
114943.101000
113906.370000
113938.620000
114775.560000
114946.830000
113927.870000
114035.350000
114593.190000
117513.521000
115791.440000
114888.980000
114511.000000
115027.150000
114256.420000
114316.170000
116301.321000
114314.350000
114847.670000
116861.281000
114852.030000
114153.920000
114200.350000
114835.620000
114013.720000
114503.870000
114303.260000
114087.830000
114678.740000
115128.110000
115289.730000
114887.510000
114497.380000
114743.401000
114524.300000

