10M
80284.431000
79869.441000
79092.611000
78768.040000
79388.581000
78929.511000
78868.371000
79062.220000
80478.001000
79660.961000
79951.171000
78919.971000
79005.700000
78997.101000
78937.641000
78893.521000
79368.880000
79112.450000
79204.381000
80308.181000
79538.291000
79455.351000
79253.501000
79025.851000
79753.271000
79498.561000
79378.091000
79220.001000
79195.730000
79198.331000
79414.771000
79413.761000
79163.661000
79039.361000
79477.841000
79294.621000
79803.581000
79569.341000
79784.491000
79707.001000
79048.361000
79213.480000
79940.300000
79287.870000
79250.941000
79053.951000
79161.911000
79293.461000
79722.281000
79343.731000
80275.231000
79755.281000
79212.521000
79462.401000
78937.380000
79225.951000
78854.051000
79466.101000
79427.771000
79001.940000
80396.751000
79824.431000
79409.711000
79033.550000
79594.461000
79437.751000
79646.140000
79466.250000
80050.391000
80492.911000
79535.681000
79037.241000
79258.301000
79653.951000
78901.360000
79140.941000
80276.791000
79542.121000
79911.271000
79364.131000
79714.551000
79439.121000
79244.790000
78908.611000
79764.381000
79118.931000
79172.071000
79415.201000
79292.681000
79189.740000
79444.350000
79660.301000
79831.200000
79780.570000
79713.280000
80172.951000
79453.931000
79433.740000
79169.530000
79521.251000

