10M
9521.512000
9164.092000
9136.473000
9069.592000
9119.953000
9187.952000
9059.803000
9103.222000
9075.912000
9052.893000
9187.712000
9089.922000
9116.913000
9352.382000
9129.073000
9142.452000
9081.402000
9139.903000
9113.772000
9101.793000
9120.912000
9118.532000
9237.343000
9068.302000
9017.352000
9051.723000
9067.992000
9078.952000
9062.793000
9048.092000
9033.792000
9053.053000
9089.472000
9012.902000
9320.193000
9089.542000
9013.143000
9058.162000
9107.192000
9016.313000
9013.492000
9057.482000
9003.573000
9045.872000
9045.172000
9058.683000
9105.892000
9086.872000
9081.623000
9097.442000
9112.522000
9108.063000
9108.982000
9067.583000
9121.732000
9091.372000
9083.283000
9139.652000
9094.052000
9045.573000
9023.102000
9054.442000
9027.283000
9093.732000
9229.773000
9076.822000
9059.422000
9047.823000
9035.392000
9023.742000
9168.243000
10292.502000
9070.973000
9039.612000
9465.013000
9519.502000
9137.973000
9052.982000
9054.012000
9207.263000
9134.922000
9139.172000
9106.983000
9088.622000
9062.853000
9107.232000
9105.682000
9088.963000
9043.002000
9051.182000
9040.333000
9088.722000
9153.702000
9042.073000
9083.432000
9055.143000
9033.452000
9095.972000
9111.223000
9053.652000

