10M
8041.333000
7726.182000
7343.062000
7223.632000
7342.892000
7302.792000
7188.122000
7170.642000
7189.882000
7471.812000
7222.892000
7170.741000
7176.722000
7183.482000
7144.902000
7174.472000
7196.682000
7186.462000
7176.742000
7204.882000
7166.452000
7157.122000
7206.801000
7223.292000
7201.972000
7181.902000
7175.172000
7170.742000
7153.162000
7688.552000
7222.962000
7207.932000
7224.062000
7204.462000
7179.122000
7198.191000
7279.211000
7249.821000
7193.052000
7257.572000
7269.052000
7209.392000
7255.572000
7222.262000
7214.652000
7242.252000
7230.032000
7211.992000
7218.512000
7257.692000
7231.852000
7269.302000
7218.401000
7235.251000
7195.442000
7222.812000
7185.482000
7233.062000
7238.462000
7222.192000
7346.812000
7260.062000
7290.882000
7201.382000
7236.112000
7199.162000
7236.232000
7208.282000
7211.962000
7232.762000
7316.911000
7279.311000
7282.241000
7200.322000
7244.032000
7235.842000
7216.992000
7232.312000
7270.732000
7224.112000
7329.492000
7402.552000
7464.832000
7283.052000
7232.672000
7242.362000
7266.712000
7183.022000
7430.722000
7283.062000
7246.552000
7242.002000
7217.712000
7225.311000
7241.762000
7295.102000
7177.102000
7198.682000
7200.462000
7264.382000

