10M
8156.592000
7289.222000
7344.922000
7057.222000
7017.242000
6996.222000
6986.992000
6996.022000
7003.741000
6892.202000
6890.132000
6896.752000
6932.382000
6926.951000
6945.202000
7036.042000
7024.342000
6956.492000
6876.451000
7071.682000
6884.222000
6908.022000
6920.812000
6873.071000
6894.142000
6961.162000
6951.972000
6847.972000
7339.432000
7109.491000
6806.102000
7226.562000
7019.762000
7196.582000
7029.792000
6906.482000
6837.121000
6910.462000
6880.612000
6937.602000
7112.532000
6970.281000
7007.312000
6935.492000
6907.412000
6878.262000
6860.081000
6874.482000
6858.182000
6971.832000
7043.822000
6863.481000
6946.262000
6954.042000
6917.522000
6836.302000
6874.251000
6939.562000
6848.792000
7023.822000
6905.452000
6850.981000
6902.742000
6976.952000
6942.692000
6923.602000
6924.381000
6937.502000
6905.422000
7073.212000
7163.592000
7113.232000
6977.982000
7000.782000
7185.501000
7037.532000
6931.172000
6855.742000
6882.212000
6801.962000
6880.201000
6854.272000
6918.572000
6885.802000
6911.031000
6946.902000
6868.452000
6871.632000
6880.872000
6910.361000
6865.582000
8249.862000
7304.042000
6827.091000
6778.342000
6780.382000
6828.372000
6845.382000
6811.742000
6848.732000

