10M
43698.932000
43743.681000
44200.582000
44652.702000
43672.832000
43442.001000
43301.722000
44831.281000
43583.941000
43620.552000
43701.311000
43503.002000
43511.601000
43322.761000
43386.711000
43437.711000
43674.901000
43209.482000
43197.161000
43180.442000
43469.331000
43353.171000
43406.902000
43499.671000
43289.282000
43304.141000
43407.892000
43474.481000
43419.592000
43634.391000
43725.682000
43507.661000
43548.502000
43187.311000
44062.112000
43561.541000
43226.712000
43366.291000
43195.072000
43452.341000
43483.892000
44772.581000
43518.641000
43313.142000
43694.711000
43347.762000
43796.731000
43552.602000
43399.051000
43502.602000
43180.081000
43541.871000
43425.911000
43158.991000
44184.082000
43877.152000
43391.051000
43139.422000
43290.781000
43545.902000
43290.511000
43624.311000
43853.651000
43540.061000
43060.231000
43858.311000
47456.952000
43704.031000
43422.051000
43304.121000
43003.111000
43193.652000
43126.341000
43213.221000
43517.002000
43143.041000
43502.872000
43226.141000
43405.571000
43334.791000
43479.671000
43457.151000
43273.771000
43375.712000
43206.181000
43520.182000
43419.831000
43374.442000
43421.791000
43458.682000
43402.001000
43215.671000
43149.592000
43435.581000
43175.492000
43299.041000
43090.191000
43063.282000
43274.441000
42692.221000

