10M
16907.504000
16107.435000
16058.484000
16041.364000
16100.814000
16284.844000
16689.884000
16449.134000
16301.594000
17159.744000
21840.305000
19037.105000
17291.385000
17351.424000
16649.024000
16597.154000
16686.864000
16417.874000
16217.055000
16203.844000
16275.284000
16353.934000
16211.794000
16244.984000
16813.385000
17114.424000
16363.575000
16437.664000
16269.364000
16089.495000
16177.864000
16133.894000
16213.564000
16167.335000
16301.764000
16373.035000
16063.005000
16042.674000
16046.824000
16058.584000
16052.245000
16021.504000
16047.824000
16029.244000
16087.734000
16075.225000
16096.804000
16015.774000
16046.494000
16071.774000
16129.145000
16062.164000
15990.694000
16875.824000
16398.604000
16239.534000
16120.345000
17896.294000
17022.554000
16358.385000
16638.344000
16811.405000
16912.124000
16783.605000
16426.564000
16563.225000
16410.614000
16335.895000
16484.164000
16854.844000
16917.474000
16322.674000
16372.674000
16380.134000
16360.365000
16303.644000
16303.304000
16166.225000
16106.504000
16902.654000
16138.775000
16046.024000
16041.044000
16049.204000
16027.714000
16115.194000
16095.544000
17222.835000
16414.154000
16979.404000
16772.174000
16281.904000
16350.645000
16274.374000
16270.974000
16262.135000
16317.594000
16161.304000
16159.815000
16238.004000

