10M
9256.682000
9323.203000
8869.082000
8788.822000
8841.053000
9118.402000
8830.062000
8948.663000
8822.992000
8907.582000
8884.733000
8815.392000
8854.802000
8822.872000
8854.363000
8816.432000
8867.292000
8815.283000
8799.362000
8820.762000
8826.143000
8802.822000
8924.862000
8848.443000
8868.712000
8882.422000
8795.703000
8789.112000
8790.182000
8840.022000
8960.753000
8853.692000
8829.512000
8811.143000
8884.692000
9004.642000
8875.033000
8868.012000
8863.902000
8769.173000
8988.682000
9027.612000
8810.653000
8791.122000
9056.022000
8873.573000
8752.082000
8755.592000
8724.232000
8821.633000
8800.962000
8803.962000
8725.002000
8804.603000
8778.292000
8784.522000
8712.422000
8767.883000
8736.012000
8736.382000
8784.642000
8765.162000
8789.162000
8774.512000
8754.283000
8794.392000
8762.782000
8806.323000
8798.683000
8836.272000
8776.362000
8750.653000
8778.112000
8789.722000
8819.422000
9035.642000
8876.232000
8772.753000
8754.362000
8773.972000
8731.263000
8774.973000
8765.312000
8870.302000
8775.913000
8814.482000
8785.452000
8757.092000
8738.733000
8787.912000
8759.022000
8763.393000
8829.073000
8788.072000
8778.272000
8819.373000
8743.462000
8777.722000
8762.052000
8743.693000

