64,128,256,512,1K,2K,4K,8K,16K,32K,64K,128K,256K,512K,1M
96.790000,180.810000,344.971000,686.360000,1344.860000,2819.061000,5275.561000,11093.203000,21186.396000,42915.952000,83239.101000,167239.124000,347010.441000,695302.033000,1394063.875000
97.100000,181.610000,346.350000,679.280000,1344.701000,2693.671000,5294.232000,10542.863000,21181.325000,43285.371000,83334.171000,167862.434000,348002.341000,698387.593000,1390143.154000
97.080000,181.361000,346.330000,678.991000,1331.070000,2633.500000,5318.081000,10531.943000,21019.826000,42567.421000,83266.302000,169458.454000,347374.111000,695117.642000,1398766.786000
96.780000,183.330000,344.830000,679.090000,1338.530000,2664.321000,5280.862000,10660.683000,21082.405000,43101.652000,83332.102000,167978.004000,348516.152000,699477.054000,1396338.386000
96.910000,179.680000,357.010000,675.150000,1336.491000,2657.461000,5216.211000,10477.712000,21252.566000,42850.611000,83683.512000,167018.604000,349860.691000,695650.342000,1402558.068000
107.520000,179.630000,349.900000,682.090000,1479.230000,2656.971000,5464.931000,10569.543000,21137.075000,42557.901000,83452.482000,166102.464000,346280.060000,698928.933000,1396734.846000
98.000000,179.900000,347.870000,676.700000,1361.760000,2661.790000,5270.242000,10768.403000,21142.736000,41937.831000,83216.832000,165955.753000,347190.482000,699089.063000,1398804.116000
97.140000,179.900000,348.380000,673.041000,1338.131000,2656.301000,5255.801000,10565.333000,21132.285000,42272.971000,86432.362000,166137.824000,347954.461000,695661.372000,1407243.349000
97.460000,188.190000,358.940000,663.620000,1327.460000,2654.131000,5352.012000,10532.103000,21116.176000,41918.411000,84699.753000,168803.004000,347890.771000,702201.494000,1401264.328000
97.120000,180.920000,346.420000,665.650000,1338.531000,2633.220000,5255.651000,10541.692000,21157.816000,42055.481000,83066.072000,169324.805000,349105.652000,696332.183000,1399574.197000
97.380000,181.630000,346.740000,666.210000,1323.060000,2643.241000,5254.041000,10773.943000,21023.125000,42098.611000,83004.351000,169494.864000,345765.901000,698485.313000,1402188.628000
97.810000,180.710000,345.720000,672.000000,1339.300000,2679.271000,5321.572000,10547.433000,21039.796000,42169.721000,83050.812000,170834.735000,346818.131000,698689.643000,1404973.719000
97.630000,181.530000,347.620000,665.920000,1346.821000,2639.941000,5262.531000,10531.073000,21339.825000,42070.521000,83293.042000,172427.335000,348140.021000,692129.771000,1400246.257000
97.280000,183.890000,344.460000,662.921000,1342.930000,2868.680000,5273.202000,10661.052000,20970.516000,42079.371000,82193.382000,167433.884000,348205.031000,686899.650000,1410997.500000
98.181000,180.070000,344.350000,672.540000,1336.830000,2647.561000,5366.061000,10600.373000,21270.015000,42217.261000,82534.691000,168293.304000,347653.442000,689263.881000,1395260.805000
97.490000,180.170000,344.200000,669.840000,1345.541000,2633.011000,5268.841000,10561.073000,21316.776000,42225.352000,82754.202000,168350.244000,347316.041000,693346.422000,1395889.746000
97.240000,241.200000,344.180000,692.830000,1326.470000,2669.470000,5292.502000,10708.473000,21210.535000,42379.371000,82897.352000,169466.364000,347783.321000,687245.860000,1391837.915000
102.670000,247.810000,343.740000,681.530000,1333.600000,2632.661000,5267.051000,10771.413000,21384.016000,42183.801000,83374.932000,169209.384000,350300.722000,688751.571000,1387992.204000
98.140000,218.680000,344.050000,678.841000,1363.971000,2622.121000,5305.372000,10375.392000,20947.546000,42611.861000,83814.342000,170375.025000,348767.662000,695107.852000,1391899.825000
97.440000,197.460000,354.780000,669.690000,1348.980000,2763.040000,5254.981000,10496.873000,20981.985000,42653.451000,84653.402000,171108.045000,346734.381000,693801.622000,1394114.645000
96.930000,183.431000,354.340000,666.980000,1317.310000,2642.551000,5273.691000,10591.313000,21070.296000,43145.682000,83489.762000,168810.844000,347690.501000,699259.814000,1411500.940000
97.040000,180.780000,357.101000,665.520000,1353.591000,2639.161000,5333.882000,10561.403000,21038.605000,42891.731000,83915.962000,172519.326000,346251.751000,700892.874000,1394541.306000
98.530000,180.670000,363.380000,676.080000,1327.970000,2646.681000,5306.681000,10631.203000,21068.236000,43000.111000,83242.852000,170591.434000,347392.111000,698731.173000,1390686.625000
97.320000,181.650000,350.790000,683.620000,1314.611000,2644.210000,5278.612000,10568.082000,21130.285000,42932.581000,84010.732000,172266.556000,347229.011000,691891.352000,1397128.027000
97.230000,180.420000,347.610000,677.281000,1327.650000,2627.391000,5320.621000,10833.583000,20962.586000,42766.262000,83564.992000,167945.734000,344348.860000,693994.022000,1400155.027000
98.090000,180.680000,348.280000,677.320000,1340.000000,2834.791000,5246.721000,10813.353000,20990.165000,42752.591000,83284.461000,169285.504000,346694.840000,697830.043000,1390275.305000
97.350000,181.810000,380.670000,677.120000,1344.971000,2674.040000,5239.412000,10588.463000,20967.386000,42631.491000,84285.123000,168622.674000,345179.360000,696474.853000,1391215.555000
97.240000,182.890000,352.250000,680.300000,1329.610000,2792.941000,5404.561000,10540.433000,21142.295000,43007.741000,85087.932000,167928.194000,346803.441000,695108.242000,1395105.716000
97.370000,179.120000,348.360000,684.680000,1317.910000,2668.151000,5281.212000,12925.003000,21120.096000,43740.412000,85304.522000,167846.954000,348440.622000,700437.763000,1405563.568000
97.410000,178.990000,347.050000,682.771000,1403.091000,2655.141000,5232.141000,10902.363000,21039.445000,42698.301000,84257.382000,168765.824000,346597.611000,696541.053000,1392216.466000
97.120000,179.360000,354.150000,675.510000,1407.460000,2635.900000,5427.841000,10582.043000,21125.286000,43285.381000,84305.083000,167985.644000,348196.131000,694288.942000,1386637.704000
97.190000,178.790000,349.581000,667.820000,1342.920000,2766.471000,5257.432000,10547.412000,20988.276000,42661.962000,84187.802000,167990.874000,346747.581000,697637.423000,1399003.477000
97.500000,185.660000,344.410000,667.560000,1341.791000,2644.221000,5244.281000,10577.213000,20906.435000,42486.451000,84016.212000,167469.894000,346821.281000,694185.933000,1394392.186000
97.680000,177.620000,344.910000,667.370000,1328.860000,2623.520000,5323.892000,10534.823000,20904.435000,43117.071000,83904.572000,168628.234000,349440.882000,693901.042000,1391781.785000
97.180000,177.340000,354.120000,675.290000,1323.830000,2650.821000,5293.991000,10595.943000,21175.915000,42511.961000,84011.302000,167831.874000,347951.281000,692860.201000,1397012.917000
97.130000,191.420000,346.910000,667.551000,1338.561000,2651.211000,5303.831000,10477.963000,21101.446000,43115.222000,83728.212000,173036.456000,347339.141000,694947.692000,1407054.999000
98.260000,179.070000,347.200000,666.710000,1332.110000,2651.241000,5358.382000,10559.272000,21116.045000,42366.161000,83904.542000,168239.754000,350594.342000,696178.273000,1402470.768000
97.430000,187.830000,346.860000,664.940000,1322.831000,2809.380000,5278.291000,11111.873000,21429.276000,42966.701000,83996.002000,172508.835000,347694.561000,695217.702000,1405684.489000
97.760000,181.160000,347.030000,665.110000,1349.240000,2712.001000,5232.751000,11297.033000,21238.655000,43421.401000,83961.332000,171468.265000,355563.393000,696998.323000,1401487.778000
98.070000,180.831000,346.700000,671.930000,1338.600000,2615.371000,5316.542000,10671.673000,21341.836000,43764.931000,83565.332000,167666.244000,349384.752000,697876.413000,1410099.450000
97.860000,189.940000,352.130000,688.041000,1318.481000,2618.580000,5320.781000,10420.183000,21192.106000,42946.881000,83695.052000,167503.834000,343457.310000,699182.074000,1407133.769000
97.050000,184.630000,354.940000,677.640000,1341.900000,2620.181000,5278.782000,10454.843000,21322.645000,43347.782000,83661.562000,168225.884000,346230.741000,695732.522000,1398757.017000
97.290000,181.030000,347.251000,684.640000,1332.610000,2669.211000,5303.081000,10646.742000,21296.266000,43564.591000,83484.592000,169730.485000,346174.350000,686555.250000,1399461.847000
97.310000,179.840000,346.890000,676.160000,1340.571000,2732.060000,5348.361000,10534.763000,21131.275000,43730.492000,84104.002000,169343.804000,345362.970000,688799.960000,1404497.058000
96.870000,180.280000,346.130000,666.740000,1341.920000,2652.691000,5267.872000,10483.093000,21035.786000,43457.111000,85476.082000,170871.775000,343820.200000,691432.071000,1398903.397000
98.230000,180.950000,348.350000,687.260000,1338.070000,2679.061000,5318.011000,10618.533000,21168.705000,42337.701000,84980.212000,170465.285000,346469.491000,700165.604000,1402236.868000
98.350000,179.600000,349.290000,664.641000,1342.051000,2647.781000,5364.842000,10640.732000,21047.016000,43059.231000,84533.013000,166442.844000,345042.871000,
97.641000,182.360000,353.030000,664.600000,1333.250000,2618.490000,5345.971000,10498.023000,20983.725000,42783.502000,84422.362000,168292.054000,348996.942000,
97.150000,178.970000,346.450000,663.640000,1314.270000,2641.221000,5314.432000,10606.243000,21043.006000,43504.671000,83843.622000,168253.684000,344667.480000,
97.410000,178.630000,346.020000,681.350000,1329.941000,2629.541000,5459.691000,10568.063000,21124.926000,44570.002000,84039.872000,168370.004000,346937.321000,
103.130000,179.210000,349.130000,680.430000,1343.550000,2728.560000,5270.611000,10480.333000,21358.965000,42640.371000,83850.112000,168080.354000,346000.301000,
97.950000,179.650000,345.530000,682.031000,1335.171000,2665.381000,5262.102000,10541.472000,21226.666000,41988.731000,83430.202000,168010.114000,344038.530000,
100.720000,186.410000,363.651000,669.700000,1333.320000,2636.201000,5330.421000,10645.593000,20963.805000,42353.841000,83642.312000,168101.444000,347272.721000,
98.400000,177.080000,354.440000,675.970000,1340.830000,2629.591000,5266.952000,10513.193000,21013.336000,43046.242000,83115.072000,168934.175000,359681.425000,
98.360000,176.990000,346.570000,675.320000,1484.171000,2666.360000,5226.501000,10504.203000,21061.465000,45863.362000,83116.601000,168361.364000,348128.331000,
98.160000,185.290000,345.520000,672.300000,1350.240000,2635.151000,5485.341000,10440.582000,20959.026000,42377.491000,85120.623000,173606.775000,347287.581000,
98.320000,177.270000,345.680000,673.990000,1342.990000,2809.901000,5297.602000,10488.553000,21095.265000,42652.421000,86007.742000,173241.406000,347311.582000,
98.170000,176.800000,346.530000,690.201000,1335.971000,2679.130000,5241.461000,10563.013000,21063.176000,42484.141000,84757.393000,171973.495000,344299.840000,
98.420000,176.780000,346.980000,682.260000,1333.070000,2678.151000,5298.902000,10601.073000,20995.565000,42033.421000,84350.782000,177744.827000,346179.591000,
99.020000,176.490000,346.150000,676.640000,1334.570000,2663.441000,5277.951000,10498.982000,21048.446000,41690.931000,84513.432000,171443.605000,344864.100000,
98.400000,177.300000,345.090000,677.930000,1345.281000,2669.100000,5312.011000,10524.522000,21087.356000,41846.571000,85053.592000,170736.205000,345936.161000,
98.180000,177.000000,347.180000,663.440000,1340.170000,2643.621000,5288.432000,10662.373000,21062.455000,41828.691000,83089.492000,171864.195000,344089.000000,
98.850000,177.050000,348.961000,665.721000,1362.720000,2719.681000,5209.891000,10475.903000,21004.506000,42035.261000,83464.312000,170436.744000,344128.891000,
98.430000,177.460000,450.050000,678.960000,1337.971000,2689.691000,5232.651000,10467.253000,20851.425000,42592.411000,83305.412000,171931.336000,346003.791000,
98.480000,177.090000,354.410000,663.470000,1326.540000,2652.160000,5306.882000,10574.992000,21154.646000,42628.991000,84680.182000,172996.015000,344544.470000,
99.150000,177.130000,348.210000,679.250000,1337.311000,2625.551000,5317.761000,10530.363000,21011.175000,42263.982000,85022.152000,177367.727000,344894.791000,
99.410000,177.030000,346.340000,676.990000,1335.000000,2653.471000,5303.502000,10457.023000,21134.266000,42175.161000,87515.353000,174340.405000,347927.341000,
98.630000,177.350000,357.860000,665.930000,1345.970000,2701.050000,5263.911000,10539.453000,21072.175000,42323.731000,86637.073000,175789.186000,345356.420000,
98.290000,177.160000,365.750000,673.901000,1341.991000,2734.211000,5251.041000,10457.622000,21041.076000,42149.341000,87381.583000,173334.655000,347165.561000,
98.040000,177.150000,384.420000,664.350000,1329.470000,2658.401000,5268.442000,10496.213000,21175.395000,42353.991000,84087.952000,173864.496000,344357.740000,
99.040000,177.160000,391.700000,663.080000,1329.060000,2653.781000,5284.261000,10529.163000,21149.006000,42163.021000,84558.702000,173529.155000,344074.180000,
96.760000,183.580000,383.440000,672.030000,1356.191000,2637.620000,5386.912000,10506.303000,21238.816000,42246.291000,83708.622000,169227.635000,345091.211000,
96.890000,179.370000,349.281000,667.950000,1335.500000,2649.071000,5275.641000,10542.662000,21473.925000,42155.581000,83637.842000,172764.325000,345519.481000,
