64,128,256,512,1K,2K,4K,8K,16K,32K,64K,128K,256K,512K,1M
18.480000,19.640000,22.830000,26.540000,74.850000,54.520000,84.280000,160.240000,308.350000,625.340000,1240.030000,2419.681000,4580.401000,9733.712000,18273.545000
19.410000,19.500000,22.170000,26.820000,48.400000,54.800000,84.960000,159.720000,307.940000,634.740000,1248.971000,2403.421000,4833.771000,9646.873000,18240.525000
18.380000,19.380000,22.420000,26.510000,44.800000,53.120000,84.820000,158.670000,316.350000,617.001000,1239.600000,2442.920000,4897.502000,9759.973000,18294.115000
18.380000,19.610000,22.790000,26.530000,44.461000,70.180000,85.020000,207.120000,315.420000,624.890000,1252.630000,2402.931000,4891.761000,9686.612000,18247.015000
18.330000,19.310000,22.250000,27.050000,45.070000,56.590000,84.820000,235.940000,330.001000,614.900000,1241.581000,2449.471000,4571.311000,9817.643000,18409.675000
18.440000,19.500000,21.960000,26.770000,43.860000,52.800000,84.000000,177.410000,417.900000,626.300000,1239.640000,2405.420000,4546.882000,9826.462000,18210.755000
18.170000,20.160000,22.020000,26.210000,44.650000,53.790000,83.880000,175.810000,402.860000,624.690000,1214.680000,2419.921000,4546.411000,9675.182000,18217.795000
18.270000,19.730000,22.370000,26.150000,43.920000,52.420000,84.140000,159.060000,343.150000,614.480000,1236.471000,2424.621000,4561.671000,9750.623000,18227.105000
18.750000,19.390000,22.280000,26.740000,44.930000,52.770000,85.080000,159.171000,317.910000,611.411000,1228.020000,2469.920000,4523.121000,9800.262000,18223.775000
18.510000,19.540000,22.760000,26.440000,51.820000,52.590000,84.770000,159.360000,323.930000,624.610000,1227.470000,2437.811000,4558.862000,9735.732000,18249.805000
18.250000,19.800000,21.950000,26.120000,52.950000,52.480000,84.980000,158.620000,324.480000,686.860000,1228.851000,2468.251000,4551.961000,9910.673000,18494.515000
18.290000,19.570000,22.310000,26.570000,55.740000,52.470000,83.920000,158.940000,323.020000,620.650000,1216.330000,2470.610000,4567.881000,9755.872000,18322.285000
18.850000,19.630000,21.970000,26.390000,45.170000,52.480000,84.890000,165.750000,327.180000,608.180000,1228.970000,2442.231000,4546.431000,9866.032000,18359.755000
